Transaction_ID,Customer_ID,Product_ID,Date,Time,Quantity,Total_Amount_Paid,Discount_Applied
1812,1243,97,2025-11-24,19:28:00,2,15701.56,0%
1813,228,121,2025-03-10,10:20:00,3,8114.24,0%
1814,848,39,2025-03-19,14:35:00,1,14348.96,0%
1815,898,63,2025-10-21,16:35:00,3,1463.73,10%
1816,1674,75,2025-12-20,08:08:00,1,9903.26,0%
1817,1784,81,2025-08-17,14:11:00,2,4552.13,10%
1818,960,59,2025-08-24,19:21:00,1,2567.64,0%
1819,1388,67,2025-11-06,08:08:00,1,2503.11,10%
1820,1316,106,2025-08-07,23:51:00,1,18981.59,0%
1821,1704,136,2025-09-20,19:01:00,3,7426.97,0%
1822,896,9,2025-09-16,18:50:00,3,8003.83,0%
1823,1008,73,2025-10-22,10:47:00,1,4058.61,0%
1824,1158,24,2025-10-13,13:51:00,3,15671.12,0%
1825,1734,23,2025-11-09,14:48:00,1,2350.53,20%
1826,1572,111,2025-08-27,12:41:00,2,11315.18,10%
1827,150,47,2025-11-28,22:33:00,3,6538.47,0%
1828,1515,111,2025-01-11,20:36:00,2,12572.42,0%
1829,14,100,2025-01-05,15:20:00,2,1720.15,0%
1830,309,67,2025-10-27,18:34:00,2,2781.23,0%
1831,1339,52,2025-10-22,12:12:00,1,10300.34,0%
1832,423,79,2025-10-01,09:49:00,1,3095.05,0%
1833,1107,90,2025-06-17,15:42:00,1,6157.85,15%
1834,414,78,2025-03-25,16:14:00,1,4694.33,0%
1835,1582,91,2025-07-12,08:28:00,3,2187.28,0%
1836,1750,54,2025-08-13,14:49:00,2,8628.65,0%
1837,1209,32,2025-03-31,11:10:00,1,3985.11,0%
1838,247,126,2025-06-12,14:05:00,3,3620.36,10%
1839,737,123,2025-05-11,11:29:00,1,9695.48,0%
1840,15,98,2025-07-24,11:22:00,2,12639.91,20%
1841,1937,80,2025-02-03,17:14:00,3,9142.95,0%
1842,173,100,2025-08-30,08:17:00,3,1720.15,0%
1843,1326,83,2025-01-05,12:33:00,1,16900.12,0%
1844,288,121,2025-04-18,17:23:00,3,8114.24,0%
1845,850,41,2025-03-30,13:59:00,3,3157.31,20%
1846,1977,39,2025-02-26,08:31:00,1,14348.96,0%
1847,627,104,2025-11-17,16:39:00,2,3663.36,0%
1848,59,7,2025-01-15,09:47:00,1,2488.62,10%
1849,1872,105,2025-01-24,13:10:00,1,4127.62,0%
1850,31,90,2025-09-01,21:54:00,3,7244.53,0%
1851,902,35,2025-06-09,16:08:00,2,1845.46,0%
1852,1703,147,2025-03-08,12:14:00,3,7590.33,0%
1853,169,25,2025-07-26,17:56:00,3,2288.9,0%
1854,216,64,2025-04-26,16:11:00,3,1023.44,0%
1855,1351,78,2025-06-18,22:42:00,3,4694.33,0%
1856,1065,133,2025-03-09,18:27:00,2,7258.42,10%
1857,1355,38,2025-10-24,09:47:00,2,3909.5,0%
1858,1295,13,2025-04-12,13:00:00,1,6381.1,0%
1859,1300,9,2025-06-15,08:36:00,2,8003.83,0%
1860,991,89,2025-11-18,20:28:00,1,2561.13,15%
1861,929,68,2025-10-07,16:41:00,3,5922.75,0%
1862,1893,87,2025-06-22,13:16:00,2,3426.59,0%
1863,1653,125,2025-10-09,11:42:00,2,18783.3,0%
1864,1564,133,2025-07-07,08:34:00,1,8064.91,0%
1865,194,59,2025-06-27,21:35:00,1,2054.11,20%
1866,1979,130,2025-04-04,14:09:00,3,14052.05,0%
1867,455,5,2025-04-12,19:33:00,3,1804.93,0%
1868,1598,39,2025-10-16,09:51:00,3,14348.96,0%
1869,1394,43,2025-11-22,15:53:00,3,7418.56,0%
1870,312,139,2025-09-25,23:29:00,2,10202.52,20%
1871,279,77,2025-02-08,16:45:00,3,2094.14,15%
1872,1369,80,2025-04-17,10:03:00,2,9142.95,0%
1873,288,37,2025-09-04,15:25:00,1,4197.34,0%
1874,1324,108,2025-07-20,14:15:00,2,3200.47,0%
1875,145,58,2025-03-13,11:46:00,3,6398.32,25%
1876,1200,39,2025-04-16,16:48:00,2,14348.96,0%
1877,23,31,2025-09-24,11:49:00,3,9386.66,0%
1878,1226,121,2025-04-29,17:52:00,1,8114.24,0%
1879,1109,117,2025-02-06,18:56:00,2,3388.63,0%
1880,873,150,2025-03-28,23:48:00,2,5921.0,0%
1881,461,134,2025-02-15,19:15:00,3,12235.47,0%
1882,1013,111,2025-02-23,16:53:00,3,12572.42,0%
1883,1501,71,2025-05-09,18:26:00,3,9964.46,0%
1884,1713,65,2025-02-21,23:15:00,3,1703.09,0%
1885,1014,57,2025-12-07,16:06:00,3,4372.45,20%
1886,1000,144,2025-11-07,20:38:00,3,1875.32,0%
1887,1783,98,2025-01-22,11:36:00,1,15799.89,0%
1888,241,62,2025-10-25,21:52:00,2,6005.42,10%
1889,1769,134,2025-01-20,21:42:00,1,12235.47,0%
1890,443,146,2025-01-13,18:06:00,2,5910.05,0%
1891,705,91,2025-05-22,09:20:00,2,1859.19,15%
1892,1432,68,2025-10-08,20:48:00,2,5922.75,0%
1893,1600,45,2025-09-13,10:21:00,2,3318.96,0%
1894,1263,138,2025-04-27,18:53:00,2,5435.66,0%
1895,208,24,2025-11-24,23:40:00,1,15671.12,0%
1896,1550,98,2025-05-16,23:22:00,2,15799.89,0%
1897,1651,113,2025-07-05,13:10:00,2,2098.07,0%
1898,33,29,2025-04-08,17:48:00,3,3434.21,0%
1899,1103,46,2025-11-13,14:05:00,1,1319.4,20%
1900,1458,104,2025-03-16,18:34:00,2,2747.52,25%
1901,813,35,2025-02-23,17:39:00,3,1476.37,20%
1902,1989,22,2025-06-15,15:28:00,1,7420.86,0%
1903,504,141,2025-03-21,16:01:00,2,3911.09,0%
1904,460,57,2025-05-06,22:41:00,1,5465.56,0%
1905,298,4,2025-05-05,23:53:00,2,6184.84,10%
1906,849,143,2025-09-23,20:47:00,2,6307.95,0%
1907,1448,94,2025-05-15,19:57:00,1,2316.7,0%
1908,656,139,2025-12-21,12:20:00,3,12753.15,0%
1909,506,138,2025-09-17,18:06:00,3,3261.4,40%
1910,467,90,2025-01-28,22:31:00,3,7244.53,0%
1911,894,17,2025-03-29,08:35:00,2,1484.07,0%
1912,1145,15,2025-06-27,12:04:00,3,14476.09,0%
1913,726,17,2025-05-22,08:45:00,3,1484.07,0%
1914,1006,111,2025-12-27,12:25:00,1,12572.42,0%
1915,1356,116,2025-06-08,17:21:00,1,2926.91,0%
1916,1168,131,2025-03-15,18:55:00,1,1422.74,20%
1917,1989,14,2025-12-31,11:49:00,1,8109.12,0%
1918,1258,17,2025-09-29,13:46:00,1,1484.07,0%
1919,510,46,2025-01-16,23:46:00,1,1649.25,0%
1920,680,23,2025-02-18,20:51:00,2,2938.16,0%
1921,781,122,2025-03-12,13:06:00,2,1962.27,0%
1922,728,46,2025-05-10,23:05:00,1,1319.4,20%
1923,534,103,2025-04-13,15:22:00,3,7119.59,0%
1924,1297,21,2025-06-23,11:33:00,2,2791.78,0%
1925,42,16,2025-01-01,08:00:00,2,5299.2,0%
1926,788,79,2025-01-15,19:54:00,1,3095.05,0%
1927,1958,45,2025-11-22,23:11:00,3,3318.96,0%
1928,448,89,2025-02-19,12:38:00,2,3013.1,0%
1929,1176,46,2025-08-14,13:32:00,1,1649.25,0%
1930,1668,114,2025-11-15,09:59:00,3,1151.08,0%
1931,1820,31,2025-02-21,12:39:00,2,8447.99,10%
1932,1921,117,2025-12-04,20:50:00,2,3388.63,0%
1933,1934,30,2025-07-26,09:22:00,1,3454.75,0%
1934,1878,123,2025-12-04,11:54:00,3,9695.48,0%
1935,412,73,2025-06-14,12:28:00,1,4058.61,0%
1936,600,110,2025-08-11,23:01:00,2,1824.42,20%
1937,1611,74,2025-09-28,09:12:00,1,9281.95,0%
1938,629,147,2025-10-05,13:41:00,2,7590.33,0%
1939,1514,13,2025-06-05,19:34:00,1,6381.1,0%
1940,1688,112,2025-09-18,13:32:00,2,17472.78,0%
1941,1395,12,2025-04-20,11:29:00,1,5486.45,0%
1942,1828,57,2025-12-31,14:31:00,1,5465.56,0%
1943,1170,4,2025-05-04,18:11:00,2,6872.04,0%
1944,1693,59,2025-03-14,16:56:00,2,2310.88,10%
1945,1394,147,2025-12-30,17:13:00,3,7590.33,0%
1946,1509,70,2025-12-20,08:26:00,2,1510.57,20%
1947,773,72,2025-09-07,16:38:00,1,3654.55,0%
1948,1284,102,2025-01-22,22:08:00,3,11810.33,0%
1949,1413,58,2025-02-06,11:10:00,2,8531.09,0%
1950,137,47,2025-10-02,16:43:00,3,6538.47,0%
1951,1906,102,2025-05-26,17:54:00,3,11810.33,0%
1952,536,28,2025-07-22,14:05:00,3,9988.25,0%
1953,1734,128,2025-03-07,09:30:00,2,7296.01,0%
1954,224,29,2025-12-22,15:27:00,3,3434.21,0%
1955,760,113,2025-08-15,09:42:00,3,2098.07,0%
1956,1571,49,2025-04-18,09:36:00,1,4669.1,0%
1957,1943,40,2025-06-24,16:58:00,1,6317.12,0%
1958,718,119,2025-04-13,09:25:00,2,2971.66,0%
1959,314,75,2025-04-26,13:40:00,1,9903.26,0%
1960,688,113,2025-01-13,10:53:00,1,2098.07,0%
1961,1233,136,2025-10-08,09:07:00,3,6684.27,10%
1962,134,105,2025-09-23,13:46:00,2,4127.62,0%
1963,759,10,2025-03-15,11:43:00,1,20096.7,0%
1964,13,98,2025-01-02,20:49:00,3,15799.89,0%
1965,246,58,2025-11-29,23:59:00,3,8531.09,0%
1966,1321,99,2025-12-18,22:58:00,3,5049.21,10%
1967,487,126,2025-06-26,22:30:00,1,3620.36,10%
1968,931,138,2025-05-27,13:24:00,2,5435.66,0%
1969,88,118,2025-07-30,15:25:00,1,7582.36,0%
1970,1721,91,2025-04-17,21:56:00,2,2187.28,0%
1971,944,116,2025-08-16,20:29:00,2,2926.91,0%
1972,692,84,2025-12-07,20:08:00,3,7669.08,0%
1973,1086,53,2025-04-08,19:57:00,2,4650.53,0%
1974,1123,105,2025-11-26,20:09:00,2,3095.72,25%
1975,692,142,2025-03-22,20:59:00,3,3486.4,0%
1976,885,47,2025-04-16,13:17:00,3,6538.47,0%
1977,1394,145,2025-03-21,14:09:00,2,7737.47,0%
1978,649,120,2025-05-06,12:48:00,2,6738.83,0%
1979,648,136,2025-11-18,11:50:00,1,7426.97,0%
1980,176,6,2025-01-05,09:21:00,1,5814.18,0%
1981,642,92,2025-03-19,17:53:00,1,5286.85,0%
1982,744,81,2025-08-17,23:21:00,3,3034.75,40%
1983,359,75,2025-02-21,13:57:00,1,8912.93,10%
1984,335,107,2025-03-02,21:10:00,3,17068.08,0%
1985,1132,121,2025-12-20,15:07:00,3,7302.82,10%
1986,1937,38,2025-08-16,11:48:00,1,3909.5,0%
1987,278,98,2025-08-31,20:30:00,1,15799.89,0%
1988,1572,6,2025-08-14,13:28:00,1,5232.76,10%
1989,1988,126,2025-06-23,19:04:00,1,3620.36,10%
1990,277,77,2025-12-13,20:58:00,1,2463.7,0%
1991,228,51,2025-11-21,10:22:00,3,2900.11,0%
1992,1638,127,2025-11-15,21:10:00,2,1672.36,15%
1993,1744,65,2025-04-09,08:31:00,2,1703.09,0%
1994,1856,43,2025-11-29,15:44:00,2,7418.56,0%
1995,539,115,2025-08-10,18:02:00,2,4192.88,0%
1996,1536,118,2025-06-20,12:55:00,3,7582.36,0%
1997,22,147,2025-01-10,14:57:00,2,7590.33,0%
1998,779,100,2025-01-19,16:44:00,2,1720.15,0%
1999,688,94,2025-09-20,21:26:00,3,2316.7,0%
2000,701,34,2025-06-27,14:31:00,2,16569.34,0%
2001,547,22,2025-12-08,11:01:00,1,5936.69,20%
2002,1652,28,2025-02-08,13:23:00,1,9988.25,0%
2003,316,147,2025-02-14,08:46:00,1,7590.33,0%
2004,1509,88,2025-03-21,22:40:00,2,5960.76,0%
2005,1610,28,2025-01-29,14:58:00,3,9988.25,0%
2006,1898,21,2025-02-16,10:00:00,2,2791.78,0%
2007,1622,60,2025-02-10,14:30:00,1,3411.89,0%
2008,1451,127,2025-12-28,13:30:00,2,1180.49,40%
2009,1499,16,2025-04-05,08:05:00,1,4239.36,20%
2010,1996,51,2025-10-05,14:44:00,1,2900.11,0%
2011,1440,20,2025-04-06,18:48:00,1,3722.42,0%
2012,333,102,2025-11-22,17:38:00,2,11810.33,0%
2013,15,65,2025-02-02,23:22:00,3,1532.78,10%
2014,124,111,2025-12-12,22:00:00,3,12572.42,0%
2015,1382,23,2025-06-13,19:44:00,3,2938.16,0%
2016,1241,17,2025-10-19,16:46:00,2,1484.07,0%
2017,924,92,2025-09-03,17:48:00,2,5286.85,0%
2018,642,140,2025-04-27,13:02:00,3,3934.89,0%
2019,723,105,2025-08-27,18:59:00,2,4127.62,0%
2020,950,119,2025-07-17,08:55:00,1,2377.33,20%
2021,1615,82,2025-12-05,12:37:00,1,11139.89,20%
2022,445,25,2025-07-20,23:09:00,2,2288.9,0%
2023,691,51,2025-09-12,17:53:00,3,2900.11,0%
2024,569,59,2025-04-08,23:27:00,2,2567.64,0%
2025,1941,41,2025-12-07,09:22:00,1,3157.31,20%
2026,138,83,2025-12-28,23:38:00,2,16900.12,0%
2027,290,61,2025-09-23,14:26:00,2,4947.12,0%
2028,27,79,2025-06-23,21:39:00,1,3095.05,0%
2029,1227,34,2025-07-11,12:23:00,3,16569.34,0%
2030,1988,122,2025-01-10,21:15:00,1,1962.27,0%
2031,1935,84,2025-06-10,23:50:00,2,7669.08,0%
2032,1137,88,2025-10-23,14:57:00,1,5960.76,0%
2033,1978,83,2025-12-29,15:52:00,1,16900.12,0%
2034,1001,145,2025-08-29,18:32:00,1,7737.47,0%
2035,787,38,2025-11-16,18:05:00,3,3909.5,0%
2036,1006,119,2025-11-05,16:04:00,2,2971.66,0%
2037,798,50,2025-05-22,19:54:00,1,7438.93,0%
2038,971,64,2025-04-25,18:22:00,3,1023.44,0%
2039,989,144,2025-03-16,16:20:00,2,1875.32,0%
2040,644,138,2025-11-02,11:18:00,3,5435.66,0%
2041,125,50,2025-07-12,21:44:00,1,4463.36,40%
2042,611,67,2025-11-26,10:23:00,2,2781.23,0%
2043,1589,38,2025-08-17,20:35:00,1,3909.5,0%
2044,1217,114,2025-02-25,22:17:00,1,1035.97,10%
2045,1447,117,2025-03-25,18:01:00,1,3049.77,10%
2046,108,84,2025-10-10,12:20:00,3,7669.08,0%
2047,769,141,2025-01-14,18:25:00,1,3911.09,0%
2048,669,9,2025-06-15,09:56:00,3,7203.45,10%
2049,115,34,2025-02-02,10:08:00,1,13255.47,20%
2050,210,134,2025-03-25,15:05:00,2,12235.47,0%
2051,1992,92,2025-06-25,23:25:00,3,5286.85,0%
2052,128,135,2025-08-02,20:44:00,1,4616.51,0%
2053,1123,23,2025-01-29,08:03:00,3,2497.44,15%
2054,1727,58,2025-04-30,12:32:00,2,6824.87,20%
2055,662,100,2025-11-21,08:32:00,2,1720.15,0%
2056,1009,7,2025-04-13,09:13:00,1,2212.1,20%
2057,1194,126,2025-06-28,10:37:00,2,4022.62,0%
2058,1043,43,2025-11-18,17:17:00,3,7418.56,0%
2059,767,131,2025-03-23,14:48:00,3,1422.74,20%
2060,525,86,2025-06-17,20:07:00,3,8350.85,0%
2061,585,116,2025-08-17,20:13:00,1,2926.91,0%
2062,231,11,2025-02-24,14:12:00,3,6370.96,20%
2063,1507,77,2025-12-20,14:56:00,3,2463.7,0%
2064,1675,78,2025-05-10,14:32:00,1,4224.9,10%
2065,635,4,2025-04-03,14:31:00,3,6872.04,0%
2066,796,84,2025-07-20,13:58:00,2,6135.26,20%
2067,984,144,2025-11-02,17:50:00,3,1875.32,0%
2068,1756,64,2025-01-01,09:54:00,1,1023.44,0%
2069,1940,71,2025-01-01,20:46:00,3,9964.46,0%
2070,1969,41,2025-01-28,14:27:00,3,3946.64,0%
2071,1795,96,2025-05-24,21:41:00,1,14338.99,0%
2072,610,9,2025-03-03,16:29:00,1,8003.83,0%
2073,247,8,2025-02-14,22:55:00,3,5557.57,20%
2074,1424,143,2025-12-26,10:46:00,3,6307.95,0%
2075,314,56,2025-07-23,08:02:00,2,4006.47,0%
2076,886,120,2025-01-07,09:42:00,1,6738.83,0%
2077,1965,72,2025-05-17,08:42:00,2,3654.55,0%
2078,1973,49,2025-12-20,22:51:00,1,4669.1,0%
2079,1332,12,2025-10-16,21:35:00,3,5486.45,0%
2080,1001,60,2025-01-25,17:23:00,1,3411.89,0%
2081,1225,95,2025-08-22,13:23:00,3,2259.37,0%
2082,834,45,2025-07-10,19:49:00,2,2655.17,20%
2083,303,127,2025-07-04,10:38:00,2,1573.98,20%
2084,1813,36,2025-06-20,22:28:00,3,2285.17,0%
2085,1765,43,2025-01-22,12:38:00,2,7418.56,0%
2086,1107,41,2025-03-13,14:52:00,3,2367.98,40%
2087,812,21,2025-02-27,09:33:00,1,2093.84,25%
2088,1179,2,2025-10-09,13:47:00,1,7521.88,10%
2089,1401,86,2025-03-01,18:46:00,2,6263.14,25%
2090,218,58,2025-11-24,12:53:00,3,8531.09,0%
2091,1834,49,2025-01-01,11:31:00,1,4669.1,0%
2092,1876,19,2025-12-22,15:48:00,2,14534.67,0%
2093,621,54,2025-11-23,11:52:00,1,5177.19,40%
2094,49,5,2025-06-01,11:13:00,1,1804.93,0%
2095,1696,19,2025-03-02,21:22:00,3,14534.67,0%
2096,826,3,2025-12-24,18:24:00,2,1079.51,0%
2097,427,78,2025-08-08,23:40:00,3,4694.33,0%
2098,1216,11,2025-01-17,19:01:00,2,6370.96,20%
2099,1435,122,2025-10-03,21:44:00,3,1569.82,20%
2100,1271,90,2025-12-17,08:24:00,1,7244.53,0%
2101,1972,125,2025-11-20,22:24:00,3,18783.3,0%
2102,691,62,2025-01-18,18:19:00,3,5338.15,20%
2103,1592,116,2025-11-11,08:43:00,1,2926.91,0%
2104,1216,8,2025-02-05,22:17:00,3,5557.57,20%
2105,1158,100,2025-10-02,09:16:00,3,1720.15,0%
2106,241,133,2025-03-31,17:54:00,1,6451.93,20%
2107,82,75,2025-11-04,11:43:00,1,9903.26,0%
2108,1984,20,2025-04-12,23:31:00,1,3722.42,0%
2109,12,100,2025-07-12,09:19:00,1,1720.15,0%
2110,458,88,2025-04-28,11:06:00,1,4768.61,20%
2111,286,34,2025-11-06,22:31:00,2,16569.34,0%
2112,1627,111,2025-01-11,19:40:00,3,12572.42,0%
2113,218,108,2025-08-31,09:17:00,2,3200.47,0%
2114,1142,109,2025-12-07,19:30:00,2,3634.45,0%
2115,1039,63,2025-02-14,14:28:00,3,1626.37,0%
2116,1119,96,2025-03-17,20:00:00,2,12905.09,10%
2117,123,131,2025-02-27,16:37:00,3,1778.43,0%
2118,19,78,2025-06-13,23:51:00,1,3990.18,15%
2119,387,122,2025-09-02,11:11:00,2,1962.27,0%
2120,1133,139,2025-03-07,12:55:00,1,12753.15,0%
2121,979,132,2025-02-07,15:40:00,2,3530.66,0%
2122,1720,93,2025-05-15,21:02:00,2,6903.43,0%
2123,1713,58,2025-03-07,21:41:00,3,8531.09,0%
2124,323,62,2025-09-12,21:38:00,1,6005.42,10%
2125,855,17,2025-03-16,09:23:00,2,1484.07,0%
2126,806,72,2025-11-29,18:19:00,3,2923.64,20%
2127,1240,84,2025-08-29,20:48:00,3,6902.17,10%
2128,1208,144,2025-08-29,23:21:00,3,1875.32,0%
2129,1059,17,2025-05-19,15:20:00,2,1335.66,10%
2130,1858,62,2025-06-21,21:17:00,2,6672.69,0%
2131,1225,109,2025-12-09,12:51:00,3,3634.45,0%
2132,605,49,2025-12-18,18:13:00,2,4669.1,0%
2133,1192,134,2025-03-02,17:40:00,1,12235.47,0%
2134,422,87,2025-04-04,23:23:00,1,3426.59,0%
2135,803,124,2025-05-19,22:34:00,2,8358.49,0%
2136,300,66,2025-03-05,20:00:00,1,5949.74,0%
2137,387,66,2025-09-11,16:32:00,3,5949.74,0%
2138,862,51,2025-01-27,23:38:00,1,2610.1,10%
2139,1557,14,2025-01-22,16:06:00,3,8109.12,0%
2140,1097,69,2025-03-07,21:13:00,1,6933.23,0%
2141,1826,146,2025-06-22,16:18:00,2,5910.05,0%
2142,493,60,2025-04-23,16:59:00,3,3411.89,0%
2143,725,61,2025-01-12,18:48:00,1,4947.12,0%
2144,352,99,2025-04-15,08:10:00,1,5610.23,0%
2145,1170,70,2025-08-24,13:57:00,1,1510.57,20%
2146,1880,57,2025-12-10,20:28:00,1,4919.0,10%
2147,476,26,2025-02-11,22:28:00,1,2826.24,0%
2148,1514,99,2025-11-11,08:34:00,2,5610.23,0%
2149,421,126,2025-09-26,08:31:00,3,3218.1,20%
2150,1261,100,2025-08-15,19:09:00,3,1720.15,0%
2151,159,97,2025-03-28,14:13:00,2,15701.56,0%
2152,724,104,2025-05-08,15:24:00,3,2747.52,25%
2153,1798,121,2025-01-13,15:41:00,3,8114.24,0%
2154,133,116,2026-01-01,20:36:00,2,2926.91,0%
2155,737,98,2025-01-11,23:27:00,3,15799.89,0%
2156,913,109,2025-05-14,13:14:00,3,3634.45,0%
2157,1321,133,2025-01-19,20:23:00,1,8064.91,0%
2158,1558,59,2025-12-29,10:39:00,3,2567.64,0%
2159,1133,13,2025-05-11,22:09:00,2,6381.1,0%
2160,1607,46,2025-05-28,21:57:00,1,1649.25,0%
2161,484,5,2025-11-05,10:49:00,1,1804.93,0%
2162,552,46,2025-08-25,19:46:00,1,1649.25,0%
2163,558,132,2025-09-14,09:25:00,1,3001.06,15%
2164,343,13,2025-03-21,15:55:00,3,5104.88,20%
2165,1709,95,2025-10-21,22:15:00,2,2259.37,0%
2166,359,29,2025-03-24,09:04:00,2,3434.21,0%
2167,279,1,2025-08-24,23:43:00,2,1214.5,25%
2168,725,148,2025-05-09,21:10:00,3,4747.95,20%
2169,1758,128,2025-01-19,14:04:00,3,7296.01,0%
2170,753,77,2025-11-06,20:24:00,2,2463.7,0%
2171,766,7,2025-09-07,14:48:00,1,2073.85,25%
2172,812,63,2025-01-09,22:16:00,2,1382.41,15%
2173,818,120,2025-12-31,14:29:00,1,6738.83,0%
2174,852,14,2025-05-06,11:18:00,2,8109.12,0%
2175,109,90,2025-07-17,21:04:00,3,5433.4,25%
2176,603,91,2025-09-20,23:02:00,2,2187.28,0%
2177,139,91,2025-04-10,13:00:00,1,1640.46,25%
2178,299,144,2025-04-22,19:01:00,2,1687.79,10%
2179,827,86,2025-06-27,17:23:00,1,6680.68,20%
2180,1641,133,2025-08-13,21:48:00,3,8064.91,0%
2181,75,141,2025-10-17,12:59:00,2,3911.09,0%
2182,677,113,2025-03-15,12:48:00,1,1888.26,10%
2183,191,99,2025-05-22,09:02:00,2,5610.23,0%
2184,25,35,2025-08-03,14:26:00,1,1845.46,0%
2185,875,141,2025-10-18,16:58:00,1,3911.09,0%
2186,2,17,2025-09-05,15:29:00,1,1484.07,0%
2187,1895,127,2025-08-24,18:39:00,3,1967.48,0%
2188,763,121,2025-10-23,18:40:00,3,6085.68,25%
2189,669,135,2025-12-08,16:51:00,3,4616.51,0%
2190,1594,63,2025-04-26,08:27:00,2,1626.37,0%
2191,558,85,2025-06-03,20:03:00,3,5351.09,40%
2192,616,66,2025-02-24,15:54:00,1,5949.74,0%
2193,1804,64,2025-08-26,11:44:00,3,1023.44,0%
2194,1036,93,2025-07-31,21:36:00,2,6903.43,0%
2195,613,21,2025-09-04,10:49:00,2,2791.78,0%
2196,1897,15,2025-07-27,21:09:00,2,11580.87,20%
2197,970,8,2025-06-20,11:19:00,1,6946.96,0%
2198,997,126,2025-07-22,20:27:00,1,4022.62,0%
2199,587,63,2025-11-09,13:21:00,1,1626.37,0%
2200,1225,84,2025-10-31,10:06:00,1,7669.08,0%
2201,169,3,2025-03-18,23:57:00,1,1079.51,0%
2202,1914,39,2025-05-30,19:43:00,3,14348.96,0%
2203,1881,92,2025-12-08,09:10:00,2,5286.85,0%
2204,677,26,2025-10-26,10:02:00,3,2826.24,0%
2205,1,50,2025-03-29,20:52:00,2,7438.93,0%
2206,221,69,2025-11-12,10:53:00,3,6239.91,10%
2207,583,36,2025-02-03,16:10:00,3,2285.17,0%
2208,1590,132,2025-09-12,17:02:00,2,3530.66,0%
2209,1746,87,2025-12-22,22:22:00,3,3426.59,0%
2210,628,76,2025-08-03,15:50:00,2,3476.98,20%
2211,1365,84,2025-03-18,09:05:00,1,7669.08,0%
2212,1204,31,2025-02-25,12:09:00,3,9386.66,0%
2213,151,73,2025-12-19,15:45:00,2,3652.75,10%
2214,892,105,2025-03-04,17:59:00,3,4127.62,0%
2215,430,122,2025-07-06,13:25:00,1,1962.27,0%
2216,707,17,2025-01-17,16:24:00,1,1484.07,0%
2217,1665,128,2025-08-26,20:50:00,3,7296.01,0%
2218,1875,146,2025-03-26,21:05:00,2,5910.05,0%
2219,1794,86,2025-11-06,16:58:00,1,8350.85,0%
2220,1477,47,2025-08-02,09:49:00,1,6538.47,0%
2221,1294,93,2025-12-31,19:21:00,1,6903.43,0%
2222,215,124,2025-09-14,14:13:00,1,8358.49,0%
2223,681,130,2025-09-29,14:27:00,3,12646.84,10%
2224,935,12,2025-05-26,21:37:00,3,5486.45,0%
2225,1977,17,2025-08-31,21:59:00,2,1484.07,0%
2226,1873,147,2025-04-29,15:28:00,2,7590.33,0%
2227,615,10,2025-12-09,16:25:00,2,20096.7,0%
2228,9,136,2025-01-02,10:51:00,2,7426.97,0%
2229,1097,140,2025-08-02,08:32:00,3,3934.89,0%
2230,1628,79,2025-11-04,23:37:00,1,3095.05,0%
2231,1094,142,2025-03-01,15:59:00,2,3137.76,10%
2232,1149,85,2025-10-07,08:43:00,2,7580.72,15%
2233,164,85,2025-03-08,16:10:00,3,8918.49,0%
2234,599,66,2025-03-25,17:19:00,3,5949.74,0%
2235,1417,141,2025-03-21,08:15:00,1,3911.09,0%
2236,1595,70,2025-02-28,18:07:00,3,1888.21,0%
2237,1569,137,2025-12-09,10:22:00,1,21286.78,20%
2238,724,46,2025-04-07,16:46:00,1,1236.94,25%
2239,1866,23,2025-03-24,14:30:00,3,2938.16,0%
2240,720,8,2025-06-24,21:06:00,3,6946.96,0%
2241,1589,104,2025-04-19,13:12:00,3,3663.36,0%
2242,1306,124,2025-04-27,23:35:00,2,8358.49,0%
2243,794,83,2025-04-12,09:02:00,2,15210.11,10%
2244,386,1,2025-10-20,19:41:00,2,1619.33,0%
2245,852,2,2025-06-11,10:08:00,1,8357.64,0%
2246,1130,88,2025-03-03,09:50:00,3,5960.76,0%
2247,650,63,2025-06-09,21:18:00,1,1626.37,0%
2248,1759,28,2025-01-29,12:44:00,2,9988.25,0%
2249,1671,98,2025-07-30,19:04:00,2,15799.89,0%
2250,632,77,2025-05-26,10:55:00,1,2463.7,0%
2251,1908,135,2025-11-03,19:07:00,1,2769.91,40%
2252,1997,68,2025-06-20,11:11:00,3,5922.75,0%
2253,435,150,2025-06-09,10:51:00,3,5921.0,0%
2254,1125,148,2025-10-10,11:57:00,2,5341.45,10%
2255,1541,11,2025-02-18,08:06:00,2,5972.78,25%
2256,88,121,2025-07-04,11:16:00,1,8114.24,0%
2257,1211,144,2025-10-19,11:40:00,1,1875.32,0%
2258,964,56,2025-03-28,15:26:00,1,4006.47,0%
2259,600,89,2025-07-27,21:58:00,3,3013.1,0%
2260,590,69,2025-05-08,11:45:00,2,6933.23,0%
2261,523,128,2025-02-28,14:47:00,2,7296.01,0%
2262,1416,33,2025-11-25,15:08:00,3,7574.54,0%
2263,83,60,2025-01-24,20:08:00,1,3411.89,0%
2264,567,29,2025-11-30,14:45:00,1,3434.21,0%
2265,1700,4,2025-02-24,22:09:00,1,5497.63,20%
2266,1484,32,2025-07-08,21:24:00,3,3985.11,0%
2267,1063,71,2025-08-16,14:54:00,3,9964.46,0%
2268,299,53,2025-12-07,15:31:00,2,3720.42,20%
